"Non-virtual destructor","When a class and its derived class both define non-virtual destructors, the destructor of the derived class may not always be called.","warning","This destructor should probably be virtual.","/prebuilts/clang/host/linux-x86/clang-r399163b/include/c++/v1/optional","222","5","222","5"
"Non-virtual destructor","When a class and its derived class both define non-virtual destructors, the destructor of the derived class may not always be called.","warning","This destructor should probably be virtual.","/prebuilts/clang/host/linux-x86/clang-r399163b/include/c++/v1/locale","2475","5","2475","15"
"Non-virtual destructor","When a class and its derived class both define non-virtual destructors, the destructor of the derived class may not always be called.","warning","This destructor should probably be virtual.","/prebuilts/clang/host/linux-x86/clang-r399163b/include/c++/v1/locale","2375","5","2375","15"
"Virtual call in constructor or destructor","Calling a virtual function from a constructor or destructor rarely has the intended effect. It is likely to either cause a bug or confuse readers.","warning","Virtual call in constructor or destructor.","/external/libcxx/include/istream","1325","1","1325","1"
"Virtual call in constructor or destructor","Calling a virtual function from a constructor or destructor rarely has the intended effect. It is likely to either cause a bug or confuse readers.","warning","Virtual call in constructor or destructor.","/external/libcxx/include/ostream","313","1","313","1"
"Virtual call in constructor or destructor","Calling a virtual function from a constructor or destructor rarely has the intended effect. It is likely to either cause a bug or confuse readers.","warning","Virtual call in constructor or destructor.","/external/libcxx/include/istream","360","1","360","1"
"Non-zero value cast to pointer","A constant value other than zero is converted to a pointer type. This is a dangerous practice, since the meaning of the numerical value of pointers is platform dependent.","recommendation","Nonzero value 0x12340000 cast to pointer.","/external/boringssl/src/crypto/fipsmodule/ec/ec.c","1239","29","1239","38"
"Non-zero value cast to pointer","A constant value other than zero is converted to a pointer type. This is a dangerous practice, since the meaning of the numerical value of pointers is platform dependent.","recommendation","Nonzero value 0x99 cast to pointer.","/external/lk/kernel/vm/vmm.c","1309","28","1309","31"
"Non-zero value cast to pointer","A constant value other than zero is converted to a pointer type. This is a dangerous practice, since the meaning of the numerical value of pointers is platform dependent.","recommendation","Nonzero value 0x99 cast to pointer.","/external/lk/kernel/vm/vmm.c","1317","28","1317","31"
"Non-zero value cast to pointer","A constant value other than zero is converted to a pointer type. This is a dangerous practice, since the meaning of the numerical value of pointers is platform dependent.","recommendation","Nonzero value 0x99 cast to pointer.","/external/lk/kernel/vm/vmm.c","1326","28","1326","31"
"Non-zero value cast to pointer","A constant value other than zero is converted to a pointer type. This is a dangerous practice, since the meaning of the numerical value of pointers is platform dependent.","recommendation","Nonzero value mPtr cast to pointer.","/system/keymaster/include/keymaster/UniquePtr.h","58","50","58","53"
"Non-zero value cast to pointer","A constant value other than zero is converted to a pointer type. This is a dangerous practice, since the meaning of the numerical value of pointers is platform dependent.","recommendation","Nonzero value (void*)(uintptr_t)ERR_USER_BASE cast to pointer.","/trusty/kernel/include/shared/lk/err_ptr.h","36","26","36","49"
"Non-zero value cast to pointer","A constant value other than zero is converted to a pointer type. This is a dangerous practice, since the meaning of the numerical value of pointers is platform dependent.","recommendation","Nonzero value (void*)(uintptr_t)(ERR_NO_MEMORY) cast to pointer.","/trusty/user/base/lib/tipc/tipc.c","212","34","212","48"
"Non-zero value cast to pointer","A constant value other than zero is converted to a pointer type. This is a dangerous practice, since the meaning of the numerical value of pointers is platform dependent.","recommendation","Nonzero value (void*)(uintptr_t)(ERR_NO_MEMORY) cast to pointer.","/trusty/user/base/lib/tipc/tipc.c","212","23","212","48"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/external/boringssl/src/crypto/asn1/a_bitstr.c","266","30","266","61"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/boringssl/src/crypto/asn1/a_bitstr.c","218","49","218","53"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/boringssl/src/crypto/asn1/a_bitstr.c","220","59","220","63"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/boringssl/src/crypto/asn1/a_bitstr.c","226","46","226","62"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/external/boringssl/src/crypto/asn1/a_bitstr.c","230","18","230","40"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/boringssl/src/crypto/asn1/a_bitstr.c","169","45","169","52"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/boringssl/src/crypto/asn1/a_bitstr.c","174","30","174","37"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/boringssl/src/crypto/asn1/a_bitstr.c","122","26","122","28"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/boringssl/src/crypto/asn1/a_bool.c","72","45","72","45"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long and long.","/external/boringssl/src/crypto/asn1/a_d2i_fp.c","76","40","76","42"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/boringssl/src/crypto/asn1/a_enum.c","190","40","190","45"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/external/boringssl/src/crypto/asn1/a_enum.c","167","9","167","19"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/boringssl/src/crypto/asn1/a_enum.c","170","62","170","68"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long and int.","/external/boringssl/src/crypto/asn1/a_enum.c","178","19","178","27"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/external/boringssl/src/crypto/asn1/a_enum.c","101","18","101","30"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/external/boringssl/src/crypto/asn1/a_enum.c","105","14","105","18"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long and int.","/external/boringssl/src/crypto/asn1/a_gentm.c","254","20","254","25"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long and int.","/external/boringssl/src/crypto/asn1/a_gentm.c","194","16","194","21"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/boringssl/src/crypto/asn1/a_i2d_fp.c","85","37","85","37"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/boringssl/src/crypto/asn1/a_int.c","415","40","415","45"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/external/boringssl/src/crypto/asn1/a_int.c","388","9","388","19"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/boringssl/src/crypto/asn1/a_int.c","391","62","391","68"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long and int.","/external/boringssl/src/crypto/asn1/a_int.c","398","19","398","27"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long and int.","/external/boringssl/src/crypto/asn1/a_int.c","326","19","326","50"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/boringssl/src/crypto/asn1/a_int.c","327","64","327","69"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/boringssl/src/crypto/asn1/a_int.c","222","41","222","52"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/external/boringssl/src/crypto/asn1/a_int.c","260","23","260","41"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/external/boringssl/src/crypto/asn1/a_int.c","263","27","263","39"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/boringssl/src/crypto/asn1/a_int.c","271","30","271","37"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/external/boringssl/src/crypto/asn1/a_int.c","177","18","177","38"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/external/boringssl/src/crypto/asn1/a_int.c","181","22","181","34"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long and int.","/external/boringssl/src/crypto/asn1/a_mbstr.c","100","15","100","20"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/boringssl/src/crypto/asn1/a_mbstr.c","134","24","134","26"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/boringssl/src/crypto/asn1/a_mbstr.c","253","24","253","26"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/boringssl/src/crypto/asn1/a_object.c","203","48","203","53"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/boringssl/src/crypto/asn1/a_object.c","210","29","210","34"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/boringssl/src/crypto/asn1/a_object.c","115","28","115","32"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/boringssl/src/crypto/asn1/a_object.c","82","45","82","51"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/boringssl/src/crypto/asn1/a_object.c","91","35","91","40"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long and int.","/external/boringssl/src/crypto/asn1/a_time.c","167","16","167","21"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/boringssl/src/crypto/asn1/a_time.c","145","36","145","41"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/boringssl/src/crypto/asn1/a_time.c","147","36","147","41"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/boringssl/src/crypto/asn1/a_time.c","149","43","149","48"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long and int.","/external/boringssl/src/crypto/asn1/a_utctm.c","232","17","232","22"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long and int.","/external/boringssl/src/crypto/asn1/a_utctm.c","170","16","170","21"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/boringssl/src/crypto/asn1/a_utf8.c","86","17","86","27"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/boringssl/src/crypto/asn1/a_utf8.c","93","17","93","34"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/boringssl/src/crypto/asn1/a_utf8.c","94","18","94","28"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/boringssl/src/crypto/asn1/a_utf8.c","104","17","104","34"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/boringssl/src/crypto/asn1/a_utf8.c","105","18","105","35"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/boringssl/src/crypto/asn1/a_utf8.c","106","18","106","28"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/boringssl/src/crypto/asn1/a_utf8.c","118","18","118","36"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/boringssl/src/crypto/asn1/a_utf8.c","119","18","119","35"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/boringssl/src/crypto/asn1/a_utf8.c","120","18","120","28"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/boringssl/src/crypto/asn1/a_utf8.c","135","18","135","35"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/boringssl/src/crypto/asn1/a_utf8.c","136","18","136","28"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/boringssl/src/crypto/asn1/a_utf8.c","153","18","153","35"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/external/boringssl/src/crypto/asn1/a_utf8.c","154","18","154","28"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/boringssl/src/crypto/asn1/asn1_lib.c","414","49","414","54"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long and int.","/external/boringssl/src/crypto/asn1/asn1_lib.c","347","19","347","24"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/boringssl/src/crypto/asn1/asn1_lib.c","352","40","352","46"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/boringssl/src/crypto/asn1/asn1_lib.c","354","44","354","50"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/boringssl/src/crypto/asn1/asn1_lib.c","364","41","364","43"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/external/boringssl/src/crypto/asn1/asn1_lib.c","273","18","273","25"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/external/boringssl/src/crypto/asn1/asn1_lib.c","276","20","276","32"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/external/boringssl/src/crypto/asn1/asn1_lib.c","231","18","231","49"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/external/boringssl/src/crypto/asn1/asn1_lib.c","233","18","233","41"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/external/boringssl/src/crypto/asn1/asn1_lib.c","238","20","238","29"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/boringssl/src/crypto/asn1/asn1_lib.c","197","13","197","21"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/external/boringssl/src/crypto/asn1/tasn_dec.c","1186","19","1186","24"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long and int.","/external/boringssl/src/crypto/asn1/tasn_dec.c","1078","20","1078","25"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/external/boringssl/src/crypto/asn1/tasn_dec.c","1079","38","1079","47"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/external/boringssl/src/crypto/asn1/tasn_dec.c","1083","45","1083","48"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long and long.","/external/boringssl/src/crypto/asn1/tasn_dec.c","785","19","785","24"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/external/boringssl/src/crypto/asn1/tasn_dec.c","787","39","787","45"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long and int.","/external/boringssl/src/crypto/asn1/tasn_dec.c","574","17","574","21"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long and int.","/external/boringssl/src/crypto/asn1/tasn_dec.c","664","36","664","64"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long and int.","/external/boringssl/src/crypto/asn1/tasn_dec.c","506","17","506","21"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/external/boringssl/src/crypto/asn1/tasn_dec.c","253","40","253","44"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/boringssl/src/crypto/asn1/tasn_enc.c","616","36","616","38"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/boringssl/src/crypto/asn1/tasn_enc.c","414","37","414","45"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/boringssl/src/crypto/asn1/tasn_enc.c","444","45","444","50"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/boringssl/src/crypto/asn1/tasn_enc.c","389","44","389","49"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long and int.","/external/boringssl/src/crypto/asn1/tasn_enc.c","252","17","252","21"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/boringssl/src/crypto/asn1/tasn_enc.c","106","30","106","32"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long and int.","/external/boringssl/src/crypto/asn1/tasn_fre.c","181","32","181","60"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned long and int.","/external/boringssl/src/crypto/asn1/tasn_new.c","252","46","252","74"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/external/boringssl/src/crypto/asn1/tasn_new.c","140","40","140","43"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/external/boringssl/src/crypto/asn1/tasn_new.c","143","42","143","45"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/external/boringssl/src/crypto/asn1/tasn_new.c","160","40","160","43"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/external/boringssl/src/crypto/asn1/tasn_new.c","163","42","163","45"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned long.","/external/boringssl/src/crypto/asn1/tasn_utl.c","198","41","198","43"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/boringssl/src/crypto/asn1/tasn_utl.c","177","31","177","35"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long.","/external/boringssl/src/crypto/asn1/tasn_utl.c","181","34","181","38"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned char and char.","/external/boringssl/src/crypto/base64/base64.c","338","20","338","24"
